img_name,img_label,rating
zlLR9gwST34qro8Tb0T7Ew,food,4.0
_PmnTzF-gb-dSolL3mqSRA,food,4.0
IUTrZR8-iJ9c_CAlphAkpQ,food,4.0
u4-P6-QLba_1IwP9LLaTYg,food,4.0
BCTh6JbdOJZSQOw_yJUvOw,food,2.5
Cco19VOn5wGmQFV1qWTjgQ,food,1.5
SjInmYRP6E9lX9srzd-rjw,food,3.0
d0tqthL4iRfAkKQFBCINNg,food,3.0
FYONxDCPh4ri_hVqV1bHew,food,4.5
TQklwVcnZbtlvMs4an-HEg,food,4.0
Cu-c3hhbiY1b7ey7cHQO0g,food,4.0
cAuEpzgYsbwLWYvaPntn8w,food,4.5
0dLf2WHBnHc1vZN7plUkSQ,food,4.0
foyATM2dTA0ZgOcFOYfY4A,food,3.5
g1e30glVyQQQqbOgKuLCEg,food,4.5
PsTRpUdk0X-OBKB7OD6UeQ,food,4.0
v4rbJiy-J1ztonDe0vp27g,food,4.0
6aMSO8RFTg_G7ZbwebJiRg,food,4.0
X94SAQvShXPAnvgZD0Q5gw,food,2.5
IYOoKXifKdkE1ery-FCQgQ,food,3.0
ap37tnkhSHAhHl3pXlezHA,food,4.5
o_EP6fICQyK6a-oKXpap5A,food,4.5
4dPN6kgiw9vbR6lnVZZt2Q,food,4.5
WVo-7_Sk4uwn_YTEhg8l4w,food,5.0
UihqrWx0coGycbEJJFNZ9g,food,4.0
Zsg_rFKe00zXfFnFQS2pwQ,food,3.0
Ynzr4GB8wz2JR4homuAN6Q,food,3.5
Tl6CCtAbEot2dd2Pab_Aug,food,4.0
ubjX5JLXclhSjhUvfU-O_A,food,4.0
xpDoA7W-FgAi__3KmqY2ng,food,4.0
VxEJQL90HfcGcCCVGgKxXw,food,2.0
fwpSSptqITNOjdxr47eydw,food,4.5
Gbw9P3sYjptOq8nblY-r5w,food,4.0
G3y-VP4c6PIl3hrkZptWyg,food,4.0
lSIYvlZV93F4ECrej9bazg,food,4.5
iq33zVKGg203fxg2BIo-Jg,food,3.0
gu5MDMQmhxhJ2WLelXzpkw,food,4.0
8shqfekYbaNeVn4yFRE_Pg,food,3.5
makB_hU_sodl8Z-t8cPZLQ,food,3.5
cXuiFKceBMe_huTaQ7NzQg,food,3.5
J-5HU9QpYtGG8RYZQKUtTg,food,3.5
UgPUx8Zp8VpVsG0HnC4FoA,food,4.5
PFHkTE47YyzptnWWEji9WQ,food,4.5
h8jSBFUoGZ34pcL3qrPo2A,food,3.5
38AXmEg6GQiyODH3gvd3FQ,food,4.5
tjAkjlaxeeImIYldTU_0Qw,food,2.5
o8-naMFmptDXcqVYIMu-3A,food,4.5
b1j4D3loZdkh51yfznGpTQ,food,3.0
S8zu942AxId97EsFJ-8wRQ,food,3.0
pXqkq4a2YPBk_8vpL3B0ng,food,1.5
E234yizFai5JxN28xh-UFA,food,4.5
X9llwvzSQjvA3kL5XOSL9g,food,3.0
peahEYHnT1vSewo0xn-n6g,food,4.5
p8mTM6aHdKtSYyDcD8lWnw,food,4.5
QK-aC7xRSdAUF0ZTqG9q0Q,food,4.5
TXFAo1TYZWn_FkX7VRd5yw,food,2.5
QaPOy12FXRWjARMK7j8oCQ,food,3.5
pexjsdqV3ohcRFQm_BtppQ,food,3.0
oxcquomSg2W49CKQ7xgE8g,food,4.0
gsAQvX3Lj0EgtsLu2LqNFw,food,3.0
-QG2iym3L1ifWp1sdMOYjg,food,4.0
VTyaMr9bytjmlY53BlJ4sw,food,4.0
gFYAbZiklyHlN7oFZ_VKpw,food,3.5
uIpEqCgAELDj6TAnHdMseg,food,4.0
p13DE8-1JQwsDfn0tZNK2Q,food,3.5
tvX-LAz0jCaojElc3JYuMQ,food,3.0
kSqF_Ufi7G49nJ5GKcx8Fg,food,3.5
w2fN_C6SbGE5kbvWCmmCOQ,food,4.5
aT67hb78qvSsz2e6VYHJ7A,food,3.5
xO9v_5JogFljFk0gfKMWAA,food,4.0
k16npKWbaF7NUqGHU1AFbQ,food,5.0
rUiYCaBsuJ501ET_mMKAjw,food,4.5
w4_44P46tejOQDOpNr9kQQ,food,4.5
j5S4MtRIKqhJF6B8GIyvig,food,4.5
AzwBJE9bSr1fB-g4HUiafg,food,4.5
uLSe3OfOBjH2M-L0OGpkZA,food,3.5
JGEPCCiz2e7hfIwpb8bXAg,food,3.5
2LGdGkUZ-yrEuNuRVON6bQ,food,4.5
JhdnvxlDM2hUcrFSmTAxDQ,food,3.5
ncia4irG0LaE0YlCI3AnvA,food,4.5
kE2y7DnNv5bz1bIuagDuRg,food,4.0
20CqF2RqSQR0wjw_shsLtQ,food,3.0
ZAssO4F0Nui1uAtzdmWbpQ,food,4.0
GIJMJckUvhZ5wD-CbOGVUw,food,4.0
ZLNCdYwHnw1XRLbFz-9e2w,food,4.5
8WWYZao_JDR8Esh2zG1hwA,food,2.5
V3sFFTWWjuFEwq3jmv593g,food,2.5
QdInVLUJ6uWQ8cRrgToXiA,food,4.0
0Q4Ru1RWVY56xXm8KiDSlQ,food,4.0
NnI1jNuCK19nUSZPB4A_qw,food,4.0
tJlX9YrVe078KL3S7q7CMQ,food,4.0
A-1znPuhxSNWQARiGPo02g,food,5.0
Yyimo_CA8hCWQHpm8f0i1w,food,2.5
BpjJFUg1eHChn1e0AnRSCA,food,4.5
_kzRa-uv5t2GVP2QLwMwwg,food,4.5
-EAsYd-cMltlyjxtz_COqA,food,3.5
nRrrZhH_wcPTHTsBvEbUBg,food,3.5
2donyeaLnT4SbKvRL1UXRQ,food,5.0
fYjzLDlCFYm6ZojYQcfKig,food,4.0
vo67Zflbex9vTEiOkr8rcQ,food,3.5
MdfEIMXh3cLKRhbws4sKqw,food,4.5
AQbqsLjLFicvyUvxfOY2Bg,food,3.5
EQbev9NX55VSkgtONuTrZA,food,4.0
LxoUcG-l-gHYdD8yUQYY8A,food,4.0
P3WEY8mX-LEaoPZ_vBsdYg,food,2.5
a7GrZrIPSe-cQAoRscluzQ,food,4.0
imj2uGkG3qfk7bxR_hOqRg,food,4.5
Y3SfsQ4SstLNJ4nzaPIfDg,food,3.5
D0NEtkMUhykUD8FkgIREHw,food,3.5
mhcjRRiK50xiLMBkV-vtXg,food,3.5
ARcDy33sjXfQdjU3V1q_aw,food,3.5
jpxm5TDa-FBfNeVOs_uAfw,food,4.5
FQf3Uv5Cs-gYI_rQHM16Ng,food,3.5
E1nfez8YxXipyT_0PcIUpA,food,4.5
t-DZn1-hMxE5sDIXVPtaVA,food,4.0
I7gl2gyBBDDTzYtiW8clpA,food,3.5
KydwyeDSG6TtfJGnj2gdzQ,food,4.0
Egtwd93QG-eO6JHrH3trSA,food,4.0
KX7YWIjz5xJeI6aNbGqw9w,food,3.5
BVJxeYMwnaimDyAap72R4g,food,4.0
tzK5neWR5k4N7HeYHfxMBA,food,4.5
9BMLiXIrqHUbyTLg_DfgpA,food,4.0
Fax6v1wuUbsd_wZkpUpNkA,food,4.5
FnesVfwE7p2oXMTmVXYWaQ,food,4.0
ejPcQKBz54eLjocv7I91Yg,food,4.0
k3fNzuOrJe-GNSp5JpB5jw,food,4.0
6su9UL31E7K-1BTvkt2tRw,food,4.5
N5TetuO54qk1DzfPeRC_GA,food,4.0
gly1wHbLqSwes9nzOgqH3g,food,3.5
ATOhHc92_eWmVOj45RL13w,food,4.0
qkrSQlBQxnuPI8N4ixONcw,food,5.0
6q4owWftfoAtFBcqqTebdg,food,5.0
5wKFu436bKx4UwAjAt-NAg,food,3.5
Pttj1uu7XoDiiMPH0PzD6w,food,3.5
vcb-5-Vddsa6BhiiHcy_VA,food,3.5
44RjUBBOBhD9qYIJRKncMQ,food,3.5
THThXmdMscX-jdModgRYKA,food,2.5
fffIc-4ErrWBnaQTKx_ZFA,food,4.5
KaSW1s9ymWrs5fJDQzaMCA,food,4.0
bWZN-RpWtv5TSMfhKFAq6Q,food,5.0
T9oGm0lTnznEcVbR9Nz7PA,food,4.0
mSLbCNgVyf0ZzSZRXHk8Dw,food,4.0
s1LIm9Bk-3BtJxYCc49i0g,food,4.0
TCY7WvNwX4dNtldAsIuSyQ,food,4.0
9vMd2xK6CD0M_bRkxq0row,food,3.0
4_a_YxMdPH-zUoSg80FFww,food,4.5
uJws1JbzW0TVQTDw6m6P5Q,food,4.5
Am9mgT-LMrn1tWpUiGxqGA,food,3.5
glivz1m73QYyFJEUjpkU9w,food,4.0
Sn-Px9cE_kTbKX0Ig_G77w,food,3.5
lGK9nf7cZEIl3gzRgtv2fA,food,5.0
2vdMSbPKfwaYm5Az_CI8Mg,food,3.5
DrIJmfTUnCfkMGZ7vklgmQ,food,4.0
-yYlg-KxXS8BZ5iWg0lMBw,food,3.0
CSHsS5BPNLSOz5IDe1wulw,food,4.0
wKqN6B_2KfklQIkv-TgyQA,food,4.5
yO_HxXqo_PTkVO_PZUMYmw,food,3.0
mkWdFrEkeU1EiDVh65Z-Vw,food,3.0
tpF8LkGvHanw9qL9kPMksg,food,4.0
lOf8bwwCXQSI94o7Fwt1Wg,food,4.0
q3SFUt7bEdCh0rtOpVwUZw,food,4.0
W1dZr5YyZFOEPndcKcU_qA,food,5.0
TqfpSQkgb0OqmAgQG9PiyQ,food,3.5
NgP0Z_Md3bj8ZXkE1mSTJg,food,4.0
zRD6BV6yAkqSCGZ7oDgneQ,food,4.0
RcBtakF3-euFy6mLaa6mkw,food,2.5
9_VeAmfPSV42xCzWMZoBnA,food,2.0
mgyxIdjxE8lC67X9_2TX-A,food,4.0
jihka89bYkFqae8m1Jq0Iw,food,3.5
WAiAXkkx2w8auV2QsW7hww,food,4.5
ZrS832Sq-av2AiZUUA-BUg,food,4.0
DTOH4xLGkbAUia5Fi7dr1g,food,3.5
s8BIiQXarcnYHKt48PPICg,food,4.0
A2CYG_02g1EcUh2b7T7VRA,food,4.0
01ATQ-hJeLyXHvlUP0yIWg,food,5.0
YI3nMcxWJwijH0_KQxeOow,food,4.0
LM2f45aKcYZnNf8Is2NhnA,food,4.0
Rh_oozVaJoI7oEHBne5iAw,food,3.0
G12QrTW_2z4nGKo48lejtA,food,4.0
Rb8X_0mCsBgzvkgqvWwh7A,food,4.5
PKPI8V6jSIm9TD3sFpXqhw,food,3.0
WqqfflLR2ETLgfCG0xNdCw,food,4.5
9zF25GdU1jl3fgwumd6KZg,food,3.0
fwKEH0a856rtoSTUKLLg6g,food,2.0
BhGm-Ee7lBhTMWkgFdXS5g,food,4.0
2MG6tJMtDDWqJMwvRjKiqA,food,4.5
VufTSbBcRX0h-2ID3nNpRw,food,3.5
jQke9wNrKhiZkb9qQwlWfw,food,3.5
WMvEQIfbdPVEQMBKsnLXGg,food,4.5
FPgu5c4vV0LjVGzDf--XVA,food,4.0
dD1Y6y0eOjFw1ol79W20rw,food,3.5
TlyNTOj9hwFsCGa7y9NCbQ,food,1.5
U9z0LN8Vk2550dMcemDNCw,food,2.5
ziAlyvE8CtzXToxXMZ6uFg,food,3.0
PJ9lJbu4SGUt41nwD7L5nA,food,3.5
RokTdmNv5OlNHe-aQYh-Cg,food,3.5
Kl8D-uUK9Z3ZZnupyDPD-Q,food,4.5
zYrwdWe5eFhUMJ-5FLsAaQ,food,3.5
HeysogSBDdrQvKvMO80MWw,food,4.0
yrRkHP6Nc6oJ-IhMT5zxxQ,food,4.5
rQYaFgyVeIw9d_Rp6GpEIg,food,4.5
4bBwLVRcVWHswAImTn_prw,food,4.5
TlfNRtm74IRRWz5YCvXZng,food,3.0
6yx8N3E05k9s_48hRSHL7w,food,4.5
vx5VRVU3Xs9hLg3ZP_xLmw,food,4.0
2nGakCA-cdJ6Y69-hM8nAA,food,3.5
IRxbx5BooAhhUlqvLGesKw,food,3.5
DLOQCke1IcqwOEpej_y5QQ,food,4.0
xpJbtYRZpyuEKfdImtKmVQ,food,3.5
1orUNc6efKl_k0Z_p9VY-Q,food,4.0
25ckIib54O9_nz2bJlDb9A,food,4.0
sjCwjfVlAd99f3wKO1d-Vw,food,3.5
g0OElJqipHNHJce-h66lYg,food,4.5
FfaoSvGSHMVybUTaSuHCUw,food,4.0
stMG8Y05mSHXh9j2PCXSuA,food,4.5
_hJndwm5Lfr_RaaccDHW7g,food,4.0
Y2-I_L5Aq0H_Lh9Bjekn2w,food,4.0
Bz__Vzx-kl3zKezJ78hZyA,food,2.5
lmLVOX6uMLT4zTFUJh5lsg,food,3.0
ygM2SCnAsfHfVK8QWz5anQ,food,3.5
HQK58lNLVv0xqSLlsYeLqA,food,3.5
hCP5Ujx6DvBFmKftq2NHcA,food,4.5
2jRQ725Mw_ZNXJoki90_gg,food,4.0
bRmZxxZjTqUkJ96MArZsnA,food,3.5
kskeJmXKQshcP5RkjhuNoA,food,2.0
fGxZWUgAxG0cNaWqAMmLQQ,food,4.5
JGpfPj8VEvnq1B-Xqr3w-A,food,4.5
GgxlI_gySPahNj4k-r4Svg,food,1.5
HocPb_FsLa-o8VilW1W7dg,food,4.0
haZJkh7TNkiqFix6sUWwAQ,food,4.5
sCad4rXrArNK6CjZQlB9VQ,food,3.5
KftcGMrg3iMuVovqRts7XQ,food,3.0
zSpf59XeKIBW9NjgCUtSZg,food,2.0
nWS7LFhLdeGH-8OFDGwu3w,food,2.0
8HhIHRNBtcgldwtPidEHmg,food,3.5
hAJKySuiYDtrJnb_2AgGeg,food,4.5
jW1S7t6_F0-JIGbBUK_bnQ,food,4.0
JYe85pPCYbc-l2yJfpkE3A,food,5.0
t8QakaR_K-hmf0eNE2ICwA,food,4.0
7n7wvdJQvdGDUrBSSd-g-Q,food,4.0
r2kvEjtp-JGBnyOKXO8Mtw,food,4.5
S9XSwBPUleUBsFUQJL9HSQ,food,3.5
gypgrMMC9-XoWUbta4LA9A,food,4.0
mAipzOW5HiL9RziZV5ohzQ,food,3.0
0YFqUfescuH9Kne66rLDNg,food,3.5
pqphMxfmZROtLDpUYoMWYA,food,3.5
2dsrSKOIo8g79T9YSAxaHg,food,3.0
-BS3XviHGpwcsjMB9GiQ-Q,food,4.5
uTNRyB49aRFCM3_F8dFxHA,food,4.0
W6z2bIrwNtLy6RyyJUeVSQ,food,4.0
8HrZvL2062paMqTINisC3Q,food,4.0
7G8Jykfprqn5uUrRl_VgZg,food,3.5
aTVGZbKqpZcUKMb9UKcnWQ,food,5.0
E5cQW3LYmsATAMzIj2rlZg,food,4.5
AMpiQ_loBF-AAbTA208LuA,food,4.0
pxOMcQzpjXQxOZ7hc4OsYw,food,4.0
DED4hIeT8RjvLf_OAMxHdQ,food,4.0
ty-txA0WQ6aEYRh9tvhpvg,food,3.5
o4xxFohRJQoqoQxUJ6lFQw,food,3.5
kW3c1XLb2vv1pQainkuu8w,food,1.0
qTuJ67L5IDwRuKQvv0fuyg,food,3.5
kaf_12jjCeLy_i89wQHvgQ,food,3.5
kl6rhfF9TaJpZ-YkM4mtwQ,food,4.0
xs5YBX1WBN8eqExXcSjbXw,food,4.0
k2zTup78_u6GeWCxp92oXw,food,3.5
uTXVThN10m8RsyUZfreT2Q,food,4.0
Uqd9zH9pt8lQNfVA4poEMQ,food,4.5
GmnSladr4Zn4zfC_uRs22g,food,4.0
bVeNyzJkk5MSgmotSLwhzA,food,4.0
9k4wz5344Z77SepkNzpOIA,food,4.5
tWbqS81MHL1BioLPpqpaDg,food,3.5
5GVow1r7GMrK9cQpSxHpvQ,food,1.5
eg3vMxrb1kAk_e4fbLJaWg,food,4.0
O53aBoETpK1KdL7t1OuE1A,food,2.0
UY7eoGZBVY1XIfI55oCetw,food,4.5
uJRoSoptublOskf66hgUzw,food,3.0
-gFVl3uKO2eyMQLQWJIwdQ,food,3.5
e-G5Bx4FLzJ616uKkxbiww,food,3.5
3rFimX_V8oY_Sapxy061TQ,food,3.5
HXyV-gKBfaUWAdafnlX-Dg,food,3.0
CTWsADB5hyjpFimjcwfT5g,food,4.5
fSJasm25G7NDjC-NTmQeTw,food,4.0
Ko15E-4w5LCtUZgAIm_vig,food,4.0
erMausomr1AemhdS-gWYgQ,food,4.0
yrq4Yeoawv5M41zIlRcThg,food,4.5
iA2L1yMmXHz7eb--pXF9VA,food,4.0
xUPAAI6hpUL2vsIAJ-lTdQ,food,4.5
_bqi2u3vFlPZNzmW4bhpuA,food,4.5
_88r76T3fTy3ppyT2oUzNQ,food,4.5
sXU6AAZoWdweqdL2CLVjoQ,food,3.0
LAzT4WPA8Bd-Nu1BPX8wvQ,food,4.0
ZJI45O35LiPutFZYkU93hA,food,4.5
AGhnlyCRwHuWoN78aPtD8Q,food,3.0
wjq1XC6lJ5is64DU6P2yzQ,food,5.0
kek4SuG6MWZfj1m7AtCRHQ,food,4.0
1krLPmuwuVGi67ZRKx8NZQ,food,3.5
4pbMGpLz17I0XaU0IGXZog,food,3.0
w7pcEsk2B_53PV1-Ip-CVA,food,3.5
yLckB4AiraolPZv4hg2PGA,food,3.5
Bl3nMId00_HjzDLCkfRIUA,food,4.0
DjeLdCmjR8_wo51op2N-hw,food,4.0
dOIjBO7RwX5PT7kdXUOIpg,food,4.5
MyvlyC_pj_1IB-XHKFVODg,food,2.5
RRQnfEa8dE_e4ZLOtGbSHQ,food,4.0
CeelvsPPuSo9zSpFolhbxg,food,4.5
XlWP6C1ghjKY1FqKCKeNdQ,food,2.5
zzyP051L-ROFT9nMzMDPjQ,food,4.5
FblmA503vGhKMfbvmusIjg,food,4.0
eUrxgtC--yNIIRq1yRYYPA,food,4.0
fmg2hfiCytiYyahczIC9tQ,food,3.5
NIKnqg30Qq4qxYmosnhqWA,food,3.5
tC9WHo4zEvj-K-1huoWBaA,food,3.5
WxKDtFVc-GTMpQVteqgkhw,food,4.0
qZuKhlZKDGEDHNzZoTYsdA,food,4.0
jXkehV0856miSvY05vPCGg,food,4.5
L56C0hoTJOVl82QhDtN22A,food,3.5
cuS9pk0nlabuhiSN9Z3YHQ,food,4.5
C-T2U0k2MAdmWP8dSURAow,food,2.0
Gb_alRhOEAkHwKtDIpFg9w,food,4.0
DrgfkFVvuXKDCPYnCl_VVw,food,4.0
iQ_fhbFVa3yNTyBaMxodhw,food,4.5
WYP76f_27N-TaeISKmfi6Q,food,4.0
ORry89h26ysPYbdpBvw3Mg,food,4.0
3Yner08QEgfr6H5O5snpnQ,food,4.0
J1mmKLC7o8QoYE9vH9oS-g,food,2.0
DT4KytHkI_0K5FvY7n5AGA,food,4.0
YfCOpvGXZaafRvvAwJt0LA,food,4.0
dQtTuh5htQtpj5yfyhYz-w,food,4.0
5q5Rjjoq6tfGVJYHxPKlRQ,food,4.0
9HdxEKUpP6Po-1hFpA0zxQ,food,4.0
GUckEcCoTgKlYWcjIUOGkg,food,4.5
BockMEYUTklUMQV7sQJxlQ,food,3.0
EKAd85YR4w5Yff2fbRAMRA,food,4.0
r_rmEBCtYLlIsC1nz94URg,food,4.5
5BxA53bQZsuu_Df5fZmaQQ,food,3.5
k1XPGLYYSpN-Ib96xdFVYw,food,3.0
Lh69GOSCjdIntNkHDkeVhA,food,4.5
werjzyQqK0rBVhP0P2TXOg,food,4.0
KDzFwcMdhgc4x72yErv2PQ,food,4.0
W_sVlljPbmEJbtz4iWy1xA,food,4.0
WLwE0GjZCD2neVfOU_jdJg,food,4.5
DM1hCN4v1Z5SxeqDGkNwQw,food,4.5
CZitTajXkhprkjeZzvKrXw,food,4.0
hYEKqnaSSa2EYiRv7pvcdw,food,4.0
83ZSKstffN_of9h0QLk0nQ,food,2.0
kpZ6qfCh-SgLZt94zX6Lbg,food,3.5
AFEs1tKtqGp_TvWG1-NOOw,food,4.0
3NpWp4FyVSf_DWOZZx6iiA,food,3.5
FJICvfIkufgeAyJJ47XL3Q,food,3.5
_i9QRkPDph50g8WNc3NoSg,food,4.0
nJrFe-VLhoRT-DXvsW1MRg,food,4.5
vPbb-tv_LJBtePfFJXFOOg,food,3.5
UDGEbDL_sOR7KvI-57EsqA,food,3.0
T_FXIRHKYE1_0h2cYW_b4Q,food,3.5
E3Efw3kOBJx1DkgHCpNM3Q,food,4.5
0mMaIksslCRH46ZqqJoYaw,food,2.0
ITniYLlcYkHAPsj5zXtsEg,food,3.5
ToYLZw7XlnANU4z05kq_tQ,food,3.5
27fDepAvxfhTRPJ1ZSd66g,food,3.5
9g1FaNAMFQH-khIMkSba2w,food,4.0
r6aJRdIkbfCpm98Krvk7mg,food,3.0
ntwakniz77vjRfv8HYlcPw,food,4.5
aLe-wfnB6rN1xRSFhUxi6Q,food,3.0
5cwpgAof3L5RPxIJmFRvrw,food,4.0
Fc_7q9q3yjwOeySvshc9eA,food,4.0
bZhXah6ezEaFWqmpqSEG8Q,food,2.5
Ji18oXLZQas3Uk-Rwx1zqQ,food,4.0
b4nqe_ED8gtI4UfdUPONPw,food,2.5
5IjCF6x1lvCmIgT5ykpJKQ,food,4.0
R4ET5c6BUNS5dj7t_ULrIw,food,4.5
yE7rlFI2vdzb9ywTyUst4w,food,4.0
K_hGOJfW1MlnXNOSeOBqeA,food,3.0
1ojnYBFsKcbQ0OT1-e6JiQ,food,2.0
Kxp8bRcIfdKdmpNTdzxuZA,food,4.0
rsQi4x8vy5ZGFr9X1NyEzw,food,5.0
8cMoebCQnfb1m00kCypHlA,food,3.5
DICSr_qWyBi8x0DWxw_UkA,food,3.5
dfujxZ-T4jOX1mo-2lLaYQ,food,2.5
dkgO9T4GJu-vQ5-vmopoZQ,food,4.5
YHwSM7H1vMLDSftYyWAmWg,food,4.0
z5CS_ApdQpCGLWUR-UmPVQ,food,3.0
IJldfsyvXhUSBUuFb6wt1A,food,3.5
_JNamGQUWIEkqgx-UvNGew,food,5.0
HYb1TqRJcl4GgGKUhnsCkw,food,3.5
i9ylEwDjSbts3x_g9O7oig,food,4.0
YPel4LCqeX6dkW7lfjjHZg,food,2.0
DW9YLhftPEhO-3GAV07DNw,food,4.5
RC-X9Y2lHMOWDfac4plvnQ,food,3.0
mpTdK7oheF6grPRigiTJKg,food,4.0
MPxYZANl6mKu50m894D3UQ,food,4.0
Olc_d1On-RcHORh_JQG_Sg,food,3.5
fwySgEvVYNLgBecR8IlDDA,food,3.5
D10ycyMyHWjI4LQpyf_M-g,food,4.0
SsWauBx35I5_z_Hsv_ZnIA,food,2.5
bWD9DI72a80hSZruv9s0UA,food,4.5
lnIkdDWViqEQ3hck9IAZ7Q,food,4.0
m1heUHTIOIIejyu699kSaQ,food,4.5
GPQ9xEbd4vv8-mbPaPsgOg,food,3.5
DpkRj2H3Tp3X1NYddUqOvA,food,4.0
M4X--sQr8LXozwxT4zz3OA,food,3.5
yucRRwN_4sK5FKTPXvMYUQ,food,4.5
VJ5zwS1PzRrUjn8yfvh9ag,food,3.0
8W4IgiPJ1RxVORuoQAcXNA,food,4.0
OosBG-u74lDw76GG5iNd_A,food,4.0
oxzucgJlolTyEPDb0YbILQ,food,2.5
TPEtx6yUlo6cMohdopKyXg,food,3.5
XeQadegLEPpUr25ocv2jng,food,3.0
hbPNNQ5NdgUcjAkC2uRaHw,food,4.5
GG6xtvCmXmMlnwcuv7gI5g,food,4.0
a5CbW0j75dxHatkELIondw,food,4.5
RWD9shq5qYLkRcEVymqKCw,food,3.0
RMOpmIr9mXU1DuV93FrxhQ,food,4.0
kbW0_454aDlZHsNKeeUmJg,food,4.0
rWU-Y-9bV4SJI_CFx2uKhQ,food,4.0
5UnL-p7MdY4u6kt1jBlTEA,food,3.0
S40dGrZeQLcQn1QYSK1eBw,food,3.0
UkfMQH2ZVw4xsTWnrBHTEQ,food,4.5
2dN73JTsHqMC96NUfFzi4w,food,4.5
SPG1d-kWs3IPweWWKso1TQ,food,3.5
ABqor4MBiYRQGheMAx68VQ,food,4.0
U4QNRtk_Zmrh4ANwqTBwUA,food,2.5
NEmLNnYqWNN4h4z3jUr4wg,food,4.0
L3RmBLzae8eEt6QA5tuSWg,food,3.5
C6vSJC143WoB9k6fYJi0vw,food,3.0
E5L6rICXsoBxYLtFkcYNFQ,food,3.5
cpEqjLvTxX88ugmtTsOH6w,food,2.0
o1CB4lxiifySDMrNah_zGg,food,4.5
Yey3NST5h-t_28UbkmLX9w,food,2.0
S2_6hVBQPIMH3MgSFsKdsg,food,3.5
aflifpH6GwUlBy4Gd-AfsQ,food,4.0
veGjkpRfCiPtSi_EIgqW1g,food,3.0
OPIS1UdmiVvY48_IEilhmg,food,4.5
3g5EP_eQAxfWu1-BRSZQMg,food,4.0
f_bpxUuuNVKtuyvqe7gLaw,food,2.0
kfYbfW6jOdt9563ic6H7bA,food,4.0
KAvL6IIbPkJkLn8BQ_7ICw,food,4.0
emgPCSMrl1L1MKnpZP4CKg,food,3.0
t99km_rq3ginhXIgAcIt_w,food,3.5
9W5Q3GihgVVbso67NhTbMQ,food,4.5
5PI_ZAe2fuNazph5SqPUTA,food,4.5
ryLUbyL9yReq2NjNaB_BFQ,food,5.0
T_JrDaHMHi7kqPnWttJ6qg,food,2.5
SyDEkgZdoQl7DPU-dkSADw,food,4.5
bx7lEogu6M9yVLi4F-0ZIw,food,3.5
Tj3Qkakgt0J_C5ZmNOmXcA,food,2.5
e-zMM-Q9VKMuZ21dlSYqCQ,food,3.5
mqSQAb6bkvvx7YqAqYoWXQ,food,3.0
rsF3nky-_JljiyhPEr-NWg,food,4.0
olvxmeH6UCzUBku5R15vhQ,food,4.0
GhJ0308yvQBgaBEMTs42fg,food,4.5
3Wf-_woDAV0YlrjC8C0xEw,food,4.0
eXiBgZLLS0TrlQAkeC_HMA,food,4.0
Wk1HmQ8UlSHClcAvSCVH1w,food,3.5
3x_wFR3zHrTtCznM3ueUvw,food,4.0
Ni6nHP4ze2DoziZkRFLVIQ,food,4.0
SAi1Q7kEzYxb7vFjEDI20Q,food,3.0
Of5XlYIO7wfMG-LQasRO7A,food,3.5
qJOaQXREglzJRe50yk_B0g,food,4.5
0d81XH6_xWloYgBNDOAPWw,food,1.5
AgUKBKTyGwjxV555ohkQNw,food,3.5
3LLO-MMwa2AAT3mAOHw0tg,food,4.0
Fv4W1Tx7_hohQMBGCz4gXw,food,4.0
jQZBLQxsXGwfJ9NRr7he_g,food,3.0
4g4lAKdErW6TsPF_WkKb3Q,food,4.0
rFzbpWbtwjk7SJpoIhro_w,food,4.0
i1cMdhVOsX41bEbaYu01sQ,food,3.5
bmX8IU8xOyeX_b8JHAEcTQ,food,4.5
q679BUyIn8rTuWa147wZtQ,food,3.0
IFvurIqlJ4eclAmw8szrRg,food,4.5
cebiiwiEpt3moQQBxTDCjQ,food,1.5
MwFuYPQQ07G2tYRpb1XdGw,food,3.5
auPjcsbwfNon4hSR3H-qog,food,4.0
hqb6S9td5jJDPFg2V-JpxA,food,3.0
lcMsf6aSxFBqkiYA_nC3yQ,food,4.0
f-0yWuqBxKCIv2BlzYtRvw,food,4.5
bj94R9VsM7D7o9TihLNckQ,food,4.5
spjeESVkLNkvxW2zbtef_Q,food,3.0
vrdu130h34AnZIEhBKdo7g,food,4.5
bM99mINij53yTNWH-2JFMw,food,4.5
ipmP11zelBB5nik8rhdYuw,food,4.5
IuDQ5zWxkTHAygKz48g7Sg,food,3.5
_soBiJT5xnXNUqHPQUGepw,food,3.0
XhBHRGKarx6KuAEkX5t_kw,food,4.5
IpVAxrZFIjvF8g-CIlVKBA,food,4.5
jsx57h8UtLhzIdoY12DOdA,food,4.0
FHz-FLaSMIm0XdrlK-QX0Q,food,4.5
NpOluimmuBbyMY61W1WP1w,food,3.5
l-a0e2KM5l9TVB83Xdpd1g,food,2.5
sEowZ8Vu2py1pGVPq12z_Q,food,4.5
YlrwUfxjDjnzP1oFSHDDMA,food,4.0
81idhkeS7-Bh5gdImZDKqA,food,4.5
ftUlvDG3mG7R_p9PkNU_Aw,food,3.0
Z3fgbLjTQCBfqabGywSNeA,food,3.0
2mr3QyV9mVSmDFQoeYRNXg,food,3.0
Vt8jGb8HgPylXqkpzge9EA,food,4.5
