img_name,img_label,rating
sBpvZuMcJV7zQI7lk_VZ8w,food,3.5
sJG11StIWGDiUBrZx1xEVA,food,4.0
QK8V7R4GGFyOTDyYhXQgaw,food,4.0
WFGR5pHiP_hp-DJLOi-X9Q,food,4.0
MYvrcunXc8BoCRwukH4gBA,food,3.5
E8uGV8owkZd-kEGlYpYc7g,food,2.0
zHnzoSPo9gQOTBlA0xA4Zw,food,2.0
_sgp62HIA9OtFjJ_AKycYA,food,4.5
0yYq6dgOx3z_th0g5GwFSQ,food,4.0
e7sjfujlckK93DuJCI7--A,food,3.0
BOAdEfLEzWjk-wbgmYXdmw,food,3.5
KVYqurJ4rAUsxTxV20zBNQ,food,4.0
eMiOkvneTOVOFyKmJ7b0eg,food,4.5
OmtBw4oEDTHdEi724-JNZA,food,4.0
Z0mgroTNOUJs1VMbdyrz-A,food,4.0
sasXov_ALH4jizJYmrjnEg,food,4.0
AhmPX5j8OWHmam4wTJnF8g,food,3.5
P3bNYwL5IAVhslF1zpQkiA,food,3.5
A8g3A2SxJ3ViULjKq0poHw,food,4.0
o8UmynXf7LcbzcSDkbJwfg,food,4.0
61Wt6uuhgxP8ipPC8q70Cg,food,4.0
nWUdXLOHbnwXYUT8Yxr_7A,food,3.0
jAQwlZJQpChH9DFQxtx9QQ,food,2.0
F5NhtceEb7M1rbzOa2TA6w,food,1.5
rVeKtXjYPZfAYgCfxUslMw,food,4.0
4bS8KOSR_0DE2I5ujFBj8g,food,3.5
p88qKT2ImI_iFWraoyLy5A,food,4.5
hLLK7NC13itVkbDCOKl63g,food,4.5
yhX9uFrAsNU-ga99WVTSHw,food,3.5
qOSEZxVdxW_lCR67W0u4qA,food,4.0
UAajMFQHuHcLrF_-4FKbng,food,2.5
bF3eFyIdlQjGNKIv9sLkLg,food,4.0
y-7QicMG77KrUX_AzA27Hg,food,5.0
nxHopYbplg85S0RF2mpVqg,food,4.5
-V5upFUmsQtTR5uuBMTdDA,food,3.5
eSObftur854e8paOvDFBdQ,food,2.0
wC47-fjCt9-Ackszmbp8qQ,food,4.5
O9xm7AuNIoHaYo5_Hfc3dA,food,4.5
o5qmM9N4XgrnJcTM-g401g,food,3.5
s-VIF9x_62GrxrVMhs3Ngg,food,3.5
VsDJvtG8iCv6wy6KrRZSIA,food,4.0
BCMjyap8MkFWi8DVn2zCPA,food,4.0
ExvU_l4CHTZU3N8ID66WLQ,food,4.0
iM-8IOKbU97F_nUvqsFCgw,food,3.5
nYY4G1mozquugMcTCMm6_g,food,2.5
1mks2uICMUDJBUu-h-nhxA,food,4.5
xV6MfcRHE2MVK28Wp7GgNA,food,4.0
9Rle_h08Cv9lQrVxQDN6Pw,food,1.5
8MYOfKyP1y6ypKeei0QEQA,food,3.5
-EtaQtBwIZNd2kumuSOnXA,food,4.5
y1NkRp8dlwxv91D0OT26dw,food,4.5
n-PACaVqfrChm-QYFlWQEA,food,3.5
7hz4FIIzTbxrHtiOrACIWg,food,2.0
4P0UpmXk5XC5orID5xmqyQ,food,4.5
X-iEXnyPatR4yYPyFSR7GA,food,4.5
mddZ8P4qJn9-Jx3dql0DhA,food,3.0
UgPUx8Zp8VpVsG0HnC4FoA,food,4.5
gmInt9j1jrH2LAYhgr1ZYA,food,4.5
FVECz0dp-4kpledEvcuC-w,food,2.5
SFRmCoeujoha6ZJHdsa6Cg,food,4.0
r4-88-LsBSOQpEtjb82IKw,food,2.5
GAEtJUbDpBS6q3h6aRGrTw,food,3.5
MofRO98xdDRtU66fF7B5dg,food,3.5
loHAopSFw8FMqLsmTWGv_A,food,2.5
HF2DayHr87hBYJDByEHRrw,food,3.0
-UqJPSZS5yA-qywnzxLKfw,food,4.5
IRhzFhYbu1jtJa1QomqnbA,food,2.5
M-oJkaW5HyMvqk_tLcdxtg,food,2.5
BgRXIsElwFW1tzijY2UYeQ,food,3.5
cO8u8fcS873m0t_VakIlWw,food,5.0
pLjw4A9K3KbUmNP23hui9A,food,3.0
uMSqD062-AcXUFgLrUeJyQ,food,4.5
3WeZkstId489QXyAZCnWlw,food,4.0
n5NtcBAfUHTCL2C3xs943Q,food,2.5
PknOFyWDoehJ5buwf-0aaQ,food,4.5
3fxuTgC2LyOyoIQ14uG9Bw,food,4.5
4giahzKfcCyWxew9NTdhAw,food,4.0
raoXmgPgxro_di3F1BfUrg,food,3.5
O2ErxXTztnsLGDL7akP4Ow,food,3.0
nvV0RTjs8JdVqjbnzdI1Sw,food,3.0
y32cw0FfFCXsWkZjeYpvTw,food,4.0
DDGSuaN8EkwNuhpIGW8Puw,food,4.5
kyBRiXBYagVVsu1wDY-sIg,food,3.5
6kO7V-qlSCn0hcKkqAEh6A,food,4.0
0oSIBO9Z4xt3QPDj-8KuqQ,food,3.5
gYtdR4DTWQt66Hsk3LTYjw,food,2.0
XElofD_rdN4gW-K_yiuCcg,food,4.0
0sfxy27KBjVUA3HacsCdcw,food,4.5
e9GDWPV6MTN9hxxmj_esKg,food,4.5
zzIdo3GieWSlVDMJwG6HIg,food,5.0
Mi51KiKmWCMPn7W-e6OWbw,food,4.5
PrI7GwWRaU5JAwuEWtiTOg,food,4.0
MJ3WR8S_yA2jJk1YoLzrRg,food,4.0
rQSKJlN1IDuEy11OS-EnVA,food,3.5
667PBoKCbhH4jrm2ysaGWQ,food,4.5
7n4utBeGuJDzlKosWGl4ag,food,3.0
m4sTIbjc-E-9Au2-HjhfNg,food,4.0
4iZ8uGxVfaOHat27sQnJ2w,food,4.0
6_GDg4Z9EtnrWRPuBnd5Bw,food,3.5
LXXe3hFQSRKSijl1Tw608A,food,2.5
HaQ8Nf6bUt_AjsjvbEPmkw,food,3.0
qSbyCeA8OfQuDJrEcA6Kcw,food,4.0
4aNivmf1vmzy3h2QC4xfPg,food,4.0
w_IzQLzDOcScztkLXd64Jg,food,3.5
SoN_8h2LB22sPfmgRVY5jQ,food,4.0
NpuAlrqitKpFTYcOROxMdQ,food,5.0
tslDf5O5mm4pC0fXTXhqtA,food,4.0
T_kYVVKxK6rLs6QiDdCc0w,food,2.0
lqYVKH9_sUyFI69jejYh1g,food,2.0
XHYwlQQUoU2cM37MbpoGIg,food,3.5
QKPudjAyTt_k-0KkwE-xIg,food,3.0
KYaB2mYu0PPrhUrpSzYDZw,food,3.5
HpHp_v3G0KHn7s0pdsVh-A,food,4.5
Q0nFHuPl3AC58iE3N954OA,food,4.0
1h1pkGddjUNRxBmzCX-TAA,food,4.0
EfdeUkx5aEaRYMX0c1aRYg,food,4.0
wq6CAGCWepITDrQVsj-fyg,food,2.0
8K-diXfiZw8ikUqEPzKN5w,food,4.0
qYmexemrWF9xUwx6oYtYvg,food,2.5
muy6Y4zERBISabnbNGefQw,food,4.0
wiE3hChOrOgkemG0OZlURQ,food,4.0
eWqMZAPjXCfWosndmzu8FA,food,4.0
PjBDFC_b7UJjJvhA8OfcjA,food,3.5
6kx7NCihjKWeI92uiyexhw,food,3.5
46G4vcmZ-XH0-q2bv9-egg,food,4.0
-glT4Ztf5IDl4ELgCn-Udw,food,3.5
2_l04KR8oXLHZ9GtVxPg2A,food,2.0
_BwW0c7dpkuQrCmWiGqJig,food,4.5
X-C4eXvVAsXJmKWhLk_RPA,food,4.5
QjpsMB8ATul8H5PQehSMfQ,food,4.0
iNgNt7AjawjCzxARxZTSwg,food,3.5
ufnJRaUE6F25c5ssXMEfbw,food,4.5
6wpMnmN-a30MV7bPgFhZGg,food,4.5
rBjAZLgd2zo8c2ixMpqQXw,food,4.0
e7T_aL2R_mk7arr1hDOPqw,food,4.5
wrS3xHkDy__KXkf1dWLzxA,food,2.0
-a-NwcafOz9f6gGS6iN9eA,food,3.0
JJjm8yXLLyTV-VOMK6GQoQ,food,5.0
b5PnpDj-Vx71wZrHwYGpUg,food,4.0
jDfoLtNFijbCLJpBQkwekg,food,3.5
QEHNJvabemb_Ly4aB3qw8w,food,4.5
-VpD77pdDqmSZY8EfMSfaA,food,4.0
8c0ZVI5_H_BTgqpTdPbLMg,food,3.0
ZaZaoDI6yDT5f28JikwwRg,food,5.0
SVL0noZHkHB6E8IkHzjcPw,food,3.5
4bdlIovwTLtqxWbWy2ebCA,food,4.0
ZudrryQrH0HZg8kZbYQdWw,food,4.0
gNIlIh0T-BoRh2_eaHWtiA,food,2.5
VELMFdlzWLL-w5Jcfd79Vg,food,4.0
tfUcNOLngAUyL_dHufeNaw,food,3.0
qFSCFGABg9VWDe2Qh5fvFw,food,3.5
TIy_P6eR85UfA2WWjOnWPw,food,4.0
f1t6JY4lclKHOru7CTwC6g,food,3.5
DXdzEO2nv1eRi-Gd6mVMHQ,food,4.5
MUZ8ASCoL7XEmfFLvzXlVg,food,4.5
hgUD_-dictHFeAqexvAUNw,food,5.0
PuJMyt0WsWsQIdEQOTkilQ,food,4.0
hEONrGZLswjt_ZeIUwuaJA,food,4.5
jaR4dZdU75BITIYkM8xnXA,food,4.0
se5B9UQde_kiOIO2XgJUzA,food,3.5
rhRjki15x5GffHQEHF520w,food,1.5
JnuHCEueMFBTOaCltrOTAA,food,4.0
EhZfStpJ-9ywmy9JjOMmmg,food,3.5
SfHTLR1-EDUBbSkZlrMkNA,food,3.5
OLYuaYslQ1UmU-G3t91UDQ,food,4.0
8giGFYl49A408m_jdTbJtw,food,4.0
7WdtLxSPT2j8PUJ9esTedQ,food,3.0
jhpT8NvsC-MkA4-wkP-71w,food,3.0
8z4_wxfJpR43RisOVvBztw,food,4.5
lWwKfmS2x5tzoLK8UezeFQ,food,3.5
6kNsH1IpD26encAJi8g3mQ,food,4.0
VqnJAJ35Wsim-v6KdxOOHg,food,3.0
A_Pl4sLWJg6RGitkGaMRaw,food,3.5
EFVuzlTPDbJ1eXAEkDSOpQ,food,3.5
9hz8s-NdAcJU5l1e_kMa2Q,food,3.0
EVGhDa9vxETOjhN8dQwfKA,food,4.5
D15eJU5xyNBS-GnogHV_fA,food,4.5
Q0w3KuN2U4GZ3CCQbrpnaw,food,4.0
PxK__RZyMjNRFXFUMnDNvA,food,2.0
NMLPhj8sQPdxr39jweDEIg,food,2.5
GFoYcc-Nb84uqxKKsE0Wpw,food,4.0
ScZ9ijU9wOx6mQfm8kwp3A,food,4.0
KoJCf9lxUdIVEzJgk9r8_w,food,3.0
KLtBub6D26Qxmc_drori0w,food,3.0
padj-fAZJd4b01PG_kIwuw,food,4.0
t7TpLZbJ_cd_E8BNvh6HgA,food,4.0
fW_1PUBPw5to6MYMFEU45A,food,3.5
L_7xttIYpzAoIpdwPd1HSw,food,1.0
oa8_MzTlyFtsS4TbO1tKIg,food,4.5
9tLlouQcecXTw4C6EdwWmg,food,4.0
jFra85LAspEljUAW-zZL5w,food,4.5
MZVZ_KVLY8zHvrOsH4Lliw,food,3.5
YW8jXtXawf-Mk-rZ7knChA,food,3.5
Ugx2dZBm0cbFbIRV1MPU2g,food,4.5
Fi2rSsu9bM5I5HVk3xRpNw,food,3.0
gYxPCe644KjI_pSHqjt5kw,food,2.5
g2Q4OzxrQNW4yu_Mz_-5Hg,food,2.5
z1QQD_rtjB1ADf5yB0DXog,food,3.5
lkAym0XbK2Hk4yuYySoyuA,food,4.5
iUeTmNB2wcWQth4EkIk_bg,food,4.0
XPtubWXFrQ1xK4H5OH0GSw,food,3.5
i5g6yMoT8Z6NzJckguANGg,food,2.5
0CeL663bHaUfDQ4xzFBl5Q,food,4.5
ZOFGN1e3gCmLAQgmr6HceQ,food,3.0
rhJulrBZA6sEdehOY5hjOQ,food,4.5
vkgWnpxdrOLmX-fJcXJ4Zw,food,3.0
4vJ-VaFws6-1v5LyRQuWtQ,food,4.5
ZPGZTDvQlItccp33E-VOtw,food,4.5
uIRYQkNAUL3NgknDmRfpPg,food,3.5
b9M5pm1-vGP5P6yomTQjbw,food,4.5
5Y_FkVbc4riYcJsyw7b3Bg,food,4.0
e7XudQUt5sKyAUfWb79kzg,food,1.5
s7OUX5eb6iu6emSBVvooew,food,3.5
wLuGm65oS_kYzBnpkElL8w,food,4.5
xnG_Z7VRcXedpR_CMqZRaw,food,3.5
IKjr1dOYhzJpqE4e3mPtAg,food,4.0
FArDAqV9QGicp25fc_pkbg,food,4.0
NGvZRecVx3lmdZu1g2SFBQ,food,4.5
cCzpY24isZOoDz3w_jU-8w,food,3.0
ldZpImByOD_kkMc40xurwA,food,2.5
h2JdiXgt8jAk6BQQkSDbcA,food,4.5
9sHApky2cfYAw1qIppR50g,food,4.5
WZ8iqQodHHxkHjQJW2fd2g,food,4.0
qxkHbeMHzsfErLeS1uS1lw,food,2.5
4Pc7W1AkTqxSQsgqYwXJlg,food,4.0
drWiqpdxAQOAqynFMUfx8g,food,4.5
prJO8D_yURqYKqsEVFvCyQ,food,2.0
gARP5vKUMrdaOxYiK8C-nQ,food,4.5
f7hQR5DhYd50f3JdHEtVBw,food,4.5
8kbFQEh9r6fQxz7wbskUCA,food,2.5
7l-zj9iavP7yhNVrud3LPA,food,3.5
4-CRDLGSIlzwI5vSY4rK1w,food,4.5
gyIpiJpQAk7tJEeR2YjB8A,food,4.0
HGSGPDzrW5FzXUo4N6Bo8w,food,2.5
uL3i3Mi0tL8nnp_3XUduzQ,food,3.0
ZPVkbUnOdfxmJOPKa5nyXg,food,2.0
u4Wolt3Pgwx9euxlJ6cTuA,food,3.5
jEu3WeMatk6Oy0Vyj3n3Ng,food,4.5
WmKEicrWgBEye4DbnH0icg,food,4.0
j_KlAf0chGXKkx3YykFTzw,food,4.0
SFgfPiPdlcugbCpCqA6Hcg,food,3.0
__jCi5EBEK7R_Z5Nc04omQ,food,4.0
MomNWd-9hbPpFMM_eKRccg,food,1.0
3tTyqOuRv9tW7dVCdjoqaQ,food,3.5
R4QvWVQ2t-k5tBz73-bqhQ,food,3.0
cDYznPDmSlzSwJAtjMfDew,food,1.5
PtZozpzwjSLrSLMETeYunQ,food,4.5
CKa1E9nNU2vduU5RAasYGg,food,3.5
Nz8xPNTcNYealhYL9KYiow,food,3.0
xXTDxdk93-EoPMFzF9WnUw,food,3.5
9vUTSXydrDIins12qaOZFg,food,3.5
WW2u5-P2YyZJ0mZ57g55hg,food,3.5
Ad4Sy2vbbUjx6GEBo5-fKQ,food,4.0
UKpvQqUkT5XPVVRrO4taXg,food,3.5
jg_N-K5hX45Bbw2l2Miuig,food,3.5
AVbnD6mDlGJjFcv2S-Z1eQ,food,4.5
zLgWvN2hZjOwu6jVizzO4w,food,4.0
TXbW3TwEjqCkdRP2GZyqNw,food,3.5
_8JfooaK9ycbHq-usWVkyQ,food,4.5
MVyr9Rncy1rnrTCBULIyiQ,food,4.5
co9zcTESSv9ggkclMjK9eQ,food,3.0
JJy1OzPkc2MCvx7txp--qg,food,4.0
ZsApqF31nFKrzeZdP8CHVg,food,4.5
3NtLJlAsbHj8JSn-zcoNzA,food,3.5
P0oUvJUsCs74cWmx4KyQew,food,2.0
JvB_bo8k51sNZUlcxmoBfA,food,2.5
ECEptMTMvktJpIc3EgHpgA,food,4.5
agT37Mu-ZX3eeg3kw0U74g,food,4.0
6GqTdYyHR4EyAoIqSw3BDg,food,2.5
rMpMMKohs-Ok-j2a5rG6XQ,food,3.5
mXS-6xo0T1OWM6NK1kkdzg,food,3.5
CXQ_kU484UoplCXrQWpe4A,food,4.5
FdhWXLRErRSkpajHYKynzg,food,3.5
jFykjVlGcP33Xsko3ZuHiQ,food,3.5
5cOuVmr23rj8o5cbNWUiGQ,food,2.5
ihauuyM3wa1FqKN_QYiMAw,food,2.0
QN0jxc3NBQvGLRs4ol7UjA,food,4.0
LWMSbC3GJXWz8TAwtJH7xA,food,3.5
k4-mMFnbGZrnAJJ_F4OO8g,food,4.0
qXTrLSRbj5nA9TYl4c_iIw,food,3.0
wDj9odP3bJ74K96lAkIE3w,food,3.5
GyZOV8N_D73zY_62kW-jpA,food,4.5
cq2SglDRbtuJd66Elp2Xng,food,3.5
zbQQFDvwrDHP8n1gzSXNDA,food,2.5
BIxGtCBsgyjMuXTSOERtDA,food,3.5
-0Q6JHP9F3KwF2B9mbdDgQ,food,1.5
qr8ZI9BwxUUAZKySTFshAg,food,2.5
_jfPrrd5dih1iAC0GKB3JQ,food,5.0
5DO9SZPV5OzVODNKiWpoKg,food,3.5
3P362CLuZ5GnsAKWLTTDwg,food,4.5
R1wx5VnhnRQmm4ayWg2log,food,4.0
Dfoa2B0h_fo9IrAe3Jd38A,food,4.0
sKhOVW-U1EsIP6qcLj0yOg,food,2.0
pEWbLvYAYCB4hkuTDXW-Bw,food,2.5
AlTruwJBzwPUWTHFECp6tg,food,4.5
7_NpgZ1u-d3GbeHGGUWguw,food,3.5
qrBNOVQXS1UYt7G2zX-OEg,food,2.5
aKNEtVSJb3BpIL4hp14N5g,food,3.5
i88Yflt685ICkB6ta6-8sQ,food,4.0
JPyy8Aq6IN0kSzHK5mUpPA,food,3.5
eYozRPY1mSB-Ku7x5YzoJQ,food,4.0
V-5uFQD_bhA3tt1Dcio8Qw,food,4.0
r1OEPB40PmU6PAtn1j43hw,food,2.5
5Py9ft_Q5HCv4-K4qNJzgA,food,4.0
Dta0Nsj2dX6NUsGJXSeGvA,food,5.0
SitsFjQDn28oVod8VPsnAg,food,4.0
ratj2vl5EwJ_-8-oZL2IMQ,food,4.0
YU-j6U_PQgRgSgf7appdRA,food,4.0
qubss0qUCPyRiN0sIS1WsA,food,4.5
ZL6Eo6JpVLuYynoMHb2kwg,food,4.0
3aE0vywc65RhaISOV0wXYg,food,4.0
KlZTydvYd01BetHWYnynLw,food,4.0
_Rnn62WaYLax9dYG6FKBOg,food,3.5
RHSB-ZDB-D2QiaJD0s3dAw,food,4.0
7guD2R1fII99Q6dhoRW0FA,food,4.0
mZBaywUfKkWv_N5HH5yxQw,food,3.0
9Lm8E5BXTSpsNit4EKT7TA,food,2.5
DhcTEPH_E4nrW11RIdtuDQ,food,4.0
QmITJUmirz7o5Dm1N0GWwg,food,4.0
3GRI9ok3LL93goOl8LRUkQ,food,4.0
xELFRVA_iyaj89mNnTvNwg,food,4.5
Sx5d8L3CiM-uZnqRF1W5xw,food,4.0
7FbYTzhWvXXu4XCCIFn7hw,food,3.0
Gopb8iB6_G88ItCVgwIJgw,food,4.5
mdZ9SVF5tss717VsFBA3KQ,food,4.5
M9-L7PIm5XTI5sEfPCu1yA,food,4.0
DVUbAJnmEIrsqhfpyeUQcw,food,4.5
_qyDp33Rq5GotFuD6xgSag,food,3.5
tpFkk6YTq7Izdkzk6Fgpww,food,3.5
jASyNnACQvRGDrzyAZUO2w,food,4.0
-v_Nsq8eiTYVh9EBMiniaA,food,4.0
xhMvBrvFa1yqTCjPQu-XHQ,food,4.5
tXWZLopwchyK3Uy38a-VQA,food,2.5
Z1wkb0N7raj27QUivv5G_Q,food,4.0
_NxG9gXu4LS9A6252rU_dQ,food,2.5
0BMTzogonE8fVesIcow7KA,food,4.5
7k_q5BSimAMbToIg6v9sPA,food,3.5
BnzLGkoxpPUOHLiIzrTyWQ,food,2.0
pq36ojIagFO60F714fZ3nQ,food,4.0
rWMxYOtt0rw0CzpS4YZnhQ,food,4.5
StcZnKbUTC0bzfc3eYIF4w,food,3.5
HzWVKxtBTpIgOBXC6oujRA,food,3.0
NbBtSevPEf-3mg-hKhmtvw,food,4.5
xoZagR6wGGtn6aFgI6rrWA,food,4.0
1e2pM9yLiljV1xPuPIqwKw,food,4.0
KXOqdWyyzvZBLIya2rV5bg,food,5.0
NegEQ87BiAXDONZLut_LpQ,food,4.0
5kfgIQaKYZ0wjl1VDnxzDg,food,2.5
kZYpebvuZgxycD5Bx5GdxA,food,4.5
24tcEFEDD3pHF5epMenIjg,food,4.0
cUGEB73lqb5DIDB6z7BDQQ,food,4.5
G2FIyDmu_5vXY7_7A9zpQA,food,3.5
Y00anlQ91U0fN6DI2EMN_Q,food,3.5
Uj0scBhSUG9ezcr_4_q7uA,food,4.0
Ng1FmJpjdg6IikG2cH0RSA,food,4.0
NWjkC7pMqXy6FUCULs3cZw,food,3.5
APaZj6J1t9Ho9ZuxS187xA,food,3.5
0n0V8Mm7tZ818JXoRfqjnA,food,3.5
LwgoBSzh94xrk0ue9iZyfw,food,2.5
7A84mJqezh1S9S5L1dLA_A,food,1.5
6N8Yf5b5vs2gwPPL1r4ipw,food,4.5
L99Mi17QOuVqYsUdqZZgBg,food,2.5
5wOD1QsQgxvlMUAffNSj5w,food,4.5
hiGM-A0GD6EZ_Zs3OJ0B2w,food,4.5
9pf_ysM-SVhye8V4kveNow,food,4.0
iOWWPotBhsoFpN8yGow5qw,food,4.0
SXYB5apVWxa3imE5hHIFVQ,food,4.5
M-4DRRNNG0RmcAxAsh8o2w,food,4.5
DRdYsW4mzQLxbYnGIg-UAw,food,4.5
o3yZBrq10P94IcjGNAI6jg,food,2.0
2yJVdm7tuZoHPapAQqD3BA,food,4.0
tCDsqTpdK8FpV19tv-jIfQ,food,2.0
qDCb8ijV6yhXlJQwMdtAog,food,4.0
GPIrIY25f0aprmDb9SCRZw,food,2.0
WK7RYcGr3B4vQ8oAFMxYXw,food,4.5
2A52nWGlhKD-U4fH5kjTWg,food,4.0
Ju5HZoLx_Ss1ByCHMwY5AA,food,4.0
frqTcSQ8P1jsN1i8EG1m7g,food,4.0
XjWQ2fOpF82mSV8feGK33Q,food,3.5
6wJhGrBxR-v99yThFnv7Rg,food,3.0
xeB4pCdAX5XZDns_xxITOQ,food,4.5
kX9-zaMBodOQWkg5C4aH6g,food,4.5
S1e7SwPk-NNRn4NZNdpG0w,food,4.0
q0PX1pdCeGCZ6C4QYx7k6g,food,4.5
_l8dwg2FdQzE9TyzqWTBsg,food,4.0
_n3zvIFDqxeTiW3iR79rUA,food,4.0
-m8tLTaK5A_k5vqxWt3IVg,food,4.0
uXtMF2kqNuLbcfEAHooFDg,food,4.5
5ZiG-0rxqlMkws-5gW1bdQ,food,4.5
7_Q8Sk7em9XiOXsjoXYFAQ,food,4.5
QIvqy7iccyY9HBIlKXlMPA,food,4.0
Xzfbe0h9Xwswsa4NDB7T5Q,food,4.5
uBwEZRmgHNVIRt9fuC7d3Q,food,3.0
yz7B8g08MnHhEUJr2oysTg,food,3.5
74SjZmvgi7G--9WaeyyFSw,food,4.5
L5XwCr_MNUtPUxCswXrIJg,food,4.0
U17i79qxlW2pf5aDYot5bQ,food,4.0
dbqBt0TqI2ZcBPrKG9kx5w,food,3.0
S30DVnL7MAbLOvl8Ymh8mw,food,3.5
gqGdDun5trQQSIIsWUqe4Q,food,2.5
DU9psHF6dvWUnpKCd4XXEg,food,4.5
LdkoEgxck11Rumr9bXcmPQ,food,4.0
xhcvD7GBOhmUTVzhoDM4ZQ,food,4.0
yQT1fhxLOC8Qi8nm_iU5zQ,food,4.0
fJfPrNZYy2rdmWKGLMsQuQ,food,3.0
5i4yKWg7Aj5tymP_-wvz4g,food,3.5
Wf1hXUV_xT7o4kqpKOQi5g,food,4.5
AMrXPcYqMRjC7XPpgR_dDw,food,3.0
wyHmZIGNsXS7S4UZjAhkHw,food,4.5
vDG4Mv9LVL70oHUui7svrA,food,4.0
6vxjCbg1C0E_sr9fF0zQtA,food,4.5
4S_bBHMdcW3mxqOzcuRzRA,food,4.0
yGJzMnOzv_PeJ2GQ77JoYw,food,3.0
BoSgBBxr7Wt7sdkg2JxERw,food,3.0
J73sdtvbubSi7KSpTkX9Xg,food,4.0
t6IqcGznB9m3B-ikV-KAFw,food,4.5
VZWCZZ1OuSDySPBMX2Yi8Q,food,3.5
eSDJOaXkmnhjf3scf9Dlkg,food,4.0
x_mAv7QaOha5H9IV93B2nQ,food,3.5
LZ0rfbClllJEULctz-6YcQ,food,4.0
X_P4RUzSfMqPx7L9DqWvkw,food,4.0
Rp2bCHYKuRodbkgfr26urQ,food,3.0
7TEjNCcMcdPIxxeS_zdk2g,food,2.5
xCIvrRFXITEDtI1vVJbgMA,food,4.0
2zXvxAJI5h_DOLwREL-uIQ,food,4.5
RVLU16f2gXTKE96fuYkVJQ,food,4.0
LI8qGi9vv3v69vYEiGLecQ,food,4.0
IPM6VVAIAmIE1A4ZY3qt6Q,food,2.5
1JPgeWEXH2Fl02Enk8aB4g,food,4.0
g1LOdL4NAkooGDjqNCEsyg,food,3.0
0GJJhj1lh8V6zLeLkFwbyQ,food,5.0
z9uLZiAobFZXNJRAk8l74w,food,3.0
EN-VJhOqWheiPINMy9c-yA,food,2.0
0qm3Eg7UQVk1vaQ1Hhesuw,food,4.0
jIqdFQc4ENVA-YtsGeOXbg,food,4.0
P9_QCWugX53_CTf-zsrqIg,food,4.0
gE6ohr_ctiGlEQH-E-d2ew,food,3.5
WK90vfLVlDyZgwLKK-PHSw,food,4.0
4A_5r90o5ks4-8pDIGwuuQ,food,2.0
UO2oPsg8FlNvCnoqdwfleg,food,3.5
ryFGA8u25hXaCyuwwD9o2Q,food,4.5
5_-HvnzIiusPlSKG_O-aPQ,food,3.5
1_-zhfZSw_ZiVHa_dI2fag,food,4.5
zw4wj2D4TQ-PcjuvwemW1g,food,4.5
N9FEqa1PslARB_iuW1r4yw,food,3.5
a3GTrg1rHTLnIeqlN5aUWQ,food,4.5
a3mCqsBvG-BIZNN_YQbvDA,food,4.0
SXsnZZACG-mmopTKIgPJeg,food,1.5
9ikcduoxqWC8i5zOLjNuWA,food,4.0
XlEzB0JFxXIJ9kJVjlfDEg,food,2.5
u7pvQ7bEqvmq4AUComZUTA,food,3.5
eSoQA-VKgcEj3oegLL58wQ,food,3.5
cvYH49DmNSOayCqtLw05gw,food,4.0
o9OlrBTkWv4lxZPRp1Wwdg,food,4.0
TPwXBJ7LjDgULS2I_IOlRw,food,4.0
4-c4vOGz4e6gyDOejbH4kg,food,3.5
5ZHc6qAnxvYi_fmEFBL3hA,food,4.0
GRh3cDpM57jcWpRQ6opn6w,food,2.5
HDmorbr7s9DjoC7_ZCsN4A,food,4.5
QGoQW9Biev1w7peLXU43yA,food,5.0
0jJgroHJ51aKiUNt0qyGyQ,food,4.5
yDos1wXb2BD3eTFxZ2SlBA,food,4.0
0VQSptRrFpqylOsiT98wig,food,3.5
1BIahqpzSjokg3DTr_0OLA,food,4.0
qzEnBSfide6gz8wNhL85Wg,food,3.5
Lh9jdO9njIoEU7nUGIA7yA,food,4.5
AusPsXmfGmcdQgLoB6jokA,food,4.0
Fz1KKhgSq9PBx_7h0CXe6w,food,2.5
W0-iAAT2MjKLuZPrGRgMQw,food,4.5
Oev5LAxy7Y48-jK1vZvwDw,food,2.0
aEWyQDvrJ1qoqSxiUDQN1g,food,3.5
iVtqFwAYPQgw1-3O1c82UQ,food,3.5
HZEF7W2DjEuB9T6ExT4LPQ,food,3.5
QUhYu3dCsDT4wYFV5ZFtrg,food,3.5
DxCMC84KLAWWWHjenUZWKg,food,4.0
zeN5Jwns5StbeZ5NjQUeIw,food,4.0
YqOF3R95qupsBzlaDBSW_g,food,3.5
aNqb9slR-Kgjj5NymbHLoQ,food,4.0
uPkGCEPfo-sNlAS8TBMubA,food,3.5
jVTUZZNB_Hc3UxAgXUG59w,food,1.5
zla3J5ay6AFet3MDJz6H8Q,food,2.5
D1ZelS4aw_okvRI4WemY1Q,food,3.5
-iceNB-4WMJKiGikIHk1OQ,food,3.5
jtaAWnGspEtRWnPJQArHXg,food,4.5
EjsIwCyucBVSAofxqZUbxA,food,3.5
1qltoQiFwuSv5i50PCHDNg,food,3.5
4xUuM2JCFTCnwkJmCSRCog,food,2.5
W9hyeCcZ5J8I3WXaiJKquA,food,3.5
WH1pxugRFfe__r-f-TKuEA,food,4.0
GOEGV3xmsJU06yASAtKD6A,food,4.5
hxIfLuC5cnYrl6XQwgAcQg,food,4.0
JcMGVP837RYz18yJnmxiDw,food,4.0
jD8vZ8cnYxRQ5JjidSlVkQ,food,3.0
8B10LAIo1h88JwFJN7-2Dg,food,4.0
